year,metric,value,scenario_id,scenario_name,scenario_category,category
11,sustaining_capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
12,sustaining_capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
13,sustaining_capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
14,sustaining_capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
15,sustaining_capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
1,capex_usd,204000000.0,capex_overrun,Capex Overrun,Investment,Investment
2,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
3,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
4,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
5,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
6,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
7,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
8,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
9,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
10,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
11,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
12,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
13,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
14,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
15,capex_usd,12000000.0,capex_overrun,Capex Overrun,Investment,Investment
1,working_capital_investment_usd,247798936.71194303,capex_overrun,Capex Overrun,Investment,Working Capital
2,working_capital_investment_usd,12259642.035888761,capex_overrun,Capex Overrun,Investment,Working Capital
3,working_capital_investment_usd,24321046.040909022,capex_overrun,Capex Overrun,Investment,Working Capital
4,working_capital_investment_usd,8610008.127101958,capex_overrun,Capex Overrun,Investment,Working Capital
5,working_capital_investment_usd,-428880.8319681287,capex_overrun,Capex Overrun,Investment,Working Capital
6,working_capital_investment_usd,-2189876.989608288,capex_overrun,Capex Overrun,Investment,Working Capital
7,working_capital_investment_usd,-2470520.816066444,capex_overrun,Capex Overrun,Investment,Working Capital
8,working_capital_investment_usd,-2540006.4070770144,capex_overrun,Capex Overrun,Investment,Working Capital
9,working_capital_investment_usd,-2581111.981071055,capex_overrun,Capex Overrun,Investment,Working Capital
10,working_capital_investment_usd,-2618607.569707811,capex_overrun,Capex Overrun,Investment,Working Capital
11,working_capital_investment_usd,-2655823.667710662,capex_overrun,Capex Overrun,Investment,Working Capital
12,working_capital_investment_usd,-2693209.599494517,capex_overrun,Capex Overrun,Investment,Working Capital
13,working_capital_investment_usd,-2730828.0708099008,capex_overrun,Capex Overrun,Investment,Working Capital
14,working_capital_investment_usd,-2768689.9257819057,capex_overrun,Capex Overrun,Investment,Working Capital
15,working_capital_investment_usd,-2806799.0520052314,capex_overrun,Capex Overrun,Investment,Working Capital
1,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
2,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
3,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
4,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
5,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
6,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
7,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
8,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
9,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
10,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
11,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
12,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
13,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
14,working_capital_release_usd,0.0,capex_overrun,Capex Overrun,Investment,Working Capital
15,working_capital_release_usd,-266505278.0045418,capex_overrun,Capex Overrun,Investment,Working Capital
1,working_capital_delta_usd,247798936.71194303,capex_overrun,Capex Overrun,Investment,Working Capital
2,working_capital_delta_usd,12259642.035888761,capex_overrun,Capex Overrun,Investment,Working Capital
3,working_capital_delta_usd,24321046.040909022,capex_overrun,Capex Overrun,Investment,Working Capital
4,working_capital_delta_usd,8610008.127101958,capex_overrun,Capex Overrun,Investment,Working Capital
5,working_capital_delta_usd,-428880.8319681287,capex_overrun,Capex Overrun,Investment,Working Capital
6,working_capital_delta_usd,-2189876.989608288,capex_overrun,Capex Overrun,Investment,Working Capital
7,working_capital_delta_usd,-2470520.816066444,capex_overrun,Capex Overrun,Investment,Working Capital
8,working_capital_delta_usd,-2540006.4070770144,capex_overrun,Capex Overrun,Investment,Working Capital
9,working_capital_delta_usd,-2581111.981071055,capex_overrun,Capex Overrun,Investment,Working Capital
10,working_capital_delta_usd,-2618607.569707811,capex_overrun,Capex Overrun,Investment,Working Capital
11,working_capital_delta_usd,-2655823.667710662,capex_overrun,Capex Overrun,Investment,Working Capital
12,working_capital_delta_usd,-2693209.599494517,capex_overrun,Capex Overrun,Investment,Working Capital
13,working_capital_delta_usd,-2730828.0708099008,capex_overrun,Capex Overrun,Investment,Working Capital
14,working_capital_delta_usd,-2768689.9257819057,capex_overrun,Capex Overrun,Investment,Working Capital
15,working_capital_delta_usd,-269312077.05654705,capex_overrun,Capex Overrun,Investment,Working Capital
1,free_cash_flow_usd,-229949764.2787878,capex_overrun,Capex Overrun,Investment,Cash Flow
2,free_cash_flow_usd,221269992.59005597,capex_overrun,Capex Overrun,Investment,Cash Flow
3,free_cash_flow_usd,245974797.80862764,capex_overrun,Capex Overrun,Investment,Cash Flow
4,free_cash_flow_usd,284364002.44118553,capex_overrun,Capex Overrun,Investment,Cash Flow
5,free_cash_flow_usd,306977491.56854695,capex_overrun,Capex Overrun,Investment,Cash Flow
6,free_cash_flow_usd,320182211.772228,capex_overrun,Capex Overrun,Investment,Cash Flow
7,free_cash_flow_usd,331279398.530005,capex_overrun,Capex Overrun,Investment,Cash Flow
8,free_cash_flow_usd,341761389.4223338,capex_overrun,Capex Overrun,Investment,Cash Flow
9,free_cash_flow_usd,351840524.53449005,capex_overrun,Capex Overrun,Investment,Cash Flow
10,free_cash_flow_usd,361543689.16999876,capex_overrun,Capex Overrun,Investment,Cash Flow
11,free_cash_flow_usd,370872458.6158025,capex_overrun,Capex Overrun,Investment,Cash Flow
12,free_cash_flow_usd,379824961.9986835,capex_overrun,Capex Overrun,Investment,Cash Flow
13,free_cash_flow_usd,388398838.68888193,capex_overrun,Capex Overrun,Investment,Cash Flow
14,free_cash_flow_usd,396591637.4633116,capex_overrun,Capex Overrun,Investment,Cash Flow
15,free_cash_flow_usd,670906148.3932593,capex_overrun,Capex Overrun,Investment,Cash Flow
1,discounted_fcf_usd,-208099334.1889482,capex_overrun,Capex Overrun,Investment,Valuation
2,discounted_fcf_usd,181216594.73807332,capex_overrun,Capex Overrun,Investment,Valuation
3,discounted_fcf_usd,182307182.06108278,capex_overrun,Capex Overrun,Investment,Valuation
4,discounted_fcf_usd,190732853.52446696,capex_overrun,Capex Overrun,Investment,Valuation
5,discounted_fcf_usd,186335302.55120283,capex_overrun,Capex Overrun,Investment,Valuation
6,discounted_fcf_usd,175882865.35436776,capex_overrun,Capex Overrun,Investment,Valuation
7,discounted_fcf_usd,164686683.17144644,capex_overrun,Capex Overrun,Investment,Valuation
8,discounted_fcf_usd,153753415.6511595,capex_overrun,Capex Overrun,Investment,Valuation
9,discounted_fcf_usd,143246941.26060137,capex_overrun,Capex Overrun,Investment,Valuation
10,discounted_fcf_usd,133210360.9300432,capex_overrun,Capex Overrun,Investment,Valuation
11,discounted_fcf_usd,123662927.98062061,capex_overrun,Capex Overrun,Investment,Valuation
12,discounted_fcf_usd,114613603.41052751,capex_overrun,Capex Overrun,Investment,Valuation
13,discounted_fcf_usd,106064074.91514286,capex_overrun,Capex Overrun,Investment,Valuation
14,discounted_fcf_usd,98010286.82053158,capex_overrun,Capex Overrun,Investment,Valuation
15,discounted_fcf_usd,150047098.43478507,capex_overrun,Capex Overrun,Investment,Valuation
1,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
2,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
3,base_processed_tonnes,150000000.0,committee_downside,Investment Committee Downside,Stress,Operations
4,base_processed_tonnes,148000000.0,committee_downside,Investment Committee Downside,Stress,Operations
5,base_processed_tonnes,146000000.0,committee_downside,Investment Committee Downside,Stress,Operations
6,base_processed_tonnes,144000000.0,committee_downside,Investment Committee Downside,Stress,Operations
7,base_processed_tonnes,142000000.0,committee_downside,Investment Committee Downside,Stress,Operations
8,base_processed_tonnes,140000000.0,committee_downside,Investment Committee Downside,Stress,Operations
9,base_processed_tonnes,138000000.0,committee_downside,Investment Committee Downside,Stress,Operations
10,base_processed_tonnes,136000000.0,committee_downside,Investment Committee Downside,Stress,Operations
11,base_processed_tonnes,134000000.0,committee_downside,Investment Committee Downside,Stress,Operations
12,base_processed_tonnes,132000000.0,committee_downside,Investment Committee Downside,Stress,Operations
13,base_processed_tonnes,130000000.0,committee_downside,Investment Committee Downside,Stress,Operations
14,base_processed_tonnes,128000000.0,committee_downside,Investment Committee Downside,Stress,Operations
15,base_processed_tonnes,126000000.0,committee_downside,Investment Committee Downside,Stress,Operations
1,expanded_tonnes,139308954.09970084,committee_downside,Investment Committee Downside,Stress,Operations
2,expanded_tonnes,145422783.22981185,committee_downside,Investment Committee Downside,Stress,Operations
3,expanded_tonnes,158177216.77018815,committee_downside,Investment Committee Downside,Stress,Operations
4,expanded_tonnes,162100498.6216285,committee_downside,Investment Committee Downside,Stress,Operations
5,expanded_tonnes,161004203.25277,committee_downside,Investment Committee Downside,Stress,Operations
6,expanded_tonnes,158951860.78755316,committee_downside,Investment Committee Downside,Stress,Operations
7,expanded_tonnes,156764775.94651863,committee_downside,Investment Committee Downside,Stress,Operations
8,expanded_tonnes,154559569.77137318,committee_downside,Investment Committee Downside,Stress,Operations
9,expanded_tonnes,152351942.60584542,committee_downside,Investment Committee Downside,Stress,Operations
10,expanded_tonnes,150143992.34510267,committee_downside,Investment Committee Downside,Stress,Operations
11,expanded_tonnes,147935998.97925702,committee_downside,Investment Committee Downside,Stress,Operations
12,expanded_tonnes,145727999.8639193,committee_downside,Investment Committee Downside,Stress,Operations
13,expanded_tonnes,143519999.98186252,committee_downside,Investment Committee Downside,Stress,Operations
14,expanded_tonnes,141311999.99758312,committee_downside,Investment Committee Downside,Stress,Operations
15,expanded_tonnes,139103999.99967802,committee_downside,Investment Committee Downside,Stress,Operations
1,scenario_price_usd_per_lb,3.1309361401316327,committee_downside,Investment Committee Downside,Stress,Market
2,scenario_price_usd_per_lb,3.194716052737795,committee_downside,Investment Committee Downside,Stress,Market
3,scenario_price_usd_per_lb,3.259795218049851,committee_downside,Investment Committee Downside,Stress,Market
4,scenario_price_usd_per_lb,3.3262001029838717,committee_downside,Investment Committee Downside,Stress,Market
5,scenario_price_usd_per_lb,3.3939577136101926,committee_downside,Investment Committee Downside,Stress,Market
6,scenario_price_usd_per_lb,3.463095606136473,committee_downside,Investment Committee Downside,Stress,Market
7,scenario_price_usd_per_lb,3.5336418981144626,committee_downside,Investment Committee Downside,Stress,Market
8,scenario_price_usd_per_lb,3.605625279875081,committee_downside,Investment Committee Downside,Stress,Market
9,scenario_price_usd_per_lb,3.6790750261964273,committee_downside,Investment Committee Downside,Stress,Market
10,scenario_price_usd_per_lb,3.754021008209479,committee_downside,Investment Committee Downside,Stress,Market
11,scenario_price_usd_per_lb,3.8304937055463313,committee_downside,Investment Committee Downside,Stress,Market
12,scenario_price_usd_per_lb,3.908524218735886,committee_downside,Investment Committee Downside,Stress,Market
13,scenario_price_usd_per_lb,3.988144281852078,committee_downside,Investment Committee Downside,Stress,Market
14,scenario_price_usd_per_lb,4.069386275419724,committee_downside,Investment Committee Downside,Stress,Market
15,scenario_price_usd_per_lb,4.152283239583316,committee_downside,Investment Committee Downside,Stress,Market
1,scenario_grade,0.00323,committee_downside,Investment Committee Downside,Stress,Geology
2,scenario_grade,0.00318155,committee_downside,Investment Committee Downside,Stress,Geology
3,scenario_grade,0.0031338267499999998,committee_downside,Investment Committee Downside,Stress,Geology
4,scenario_grade,0.00308681934875,committee_downside,Investment Committee Downside,Stress,Geology
5,scenario_grade,0.00304051705851875,committee_downside,Investment Committee Downside,Stress,Geology
6,scenario_grade,0.0029949093026409683,committee_downside,Investment Committee Downside,Stress,Geology
7,scenario_grade,0.002949985663101354,committee_downside,Investment Committee Downside,Stress,Geology
8,scenario_grade,0.0029057358781548336,committee_downside,Investment Committee Downside,Stress,Geology
9,scenario_grade,0.002862149839982511,committee_downside,Investment Committee Downside,Stress,Geology
10,scenario_grade,0.0028192175923827736,committee_downside,Investment Committee Downside,Stress,Geology
11,scenario_grade,0.002776929328497032,committee_downside,Investment Committee Downside,Stress,Geology
12,scenario_grade,0.0027352753885695764,committee_downside,Investment Committee Downside,Stress,Geology
13,scenario_grade,0.0026942462577410325,committee_downside,Investment Committee Downside,Stress,Geology
14,scenario_grade,0.002653832563874917,committee_downside,Investment Committee Downside,Stress,Geology
15,scenario_grade,0.0026140250754167933,committee_downside,Investment Committee Downside,Stress,Geology
1,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
2,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
3,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
4,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
5,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
6,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
7,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
8,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
9,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
10,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
11,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
12,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
13,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
14,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
15,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
1,scenario_net_price_usd_per_lb,2.9526986945263674,committee_downside,Investment Committee Downside,Stress,Commercial
2,scenario_net_price_usd_per_lb,3.013927410628283,committee_downside,Investment Committee Downside,Stress,Commercial
3,scenario_net_price_usd_per_lb,3.076403409327857,committee_downside,Investment Committee Downside,Stress,Commercial
4,scenario_net_price_usd_per_lb,3.1401520988645166,committee_downside,Investment Committee Downside,Stress,Commercial
5,scenario_net_price_usd_per_lb,3.205199405065785,committee_downside,Investment Committee Downside,Stress,Commercial
6,scenario_net_price_usd_per_lb,3.271571781891014,committee_downside,Investment Committee Downside,Stress,Commercial
7,scenario_net_price_usd_per_lb,3.339296222189884,committee_downside,Investment Committee Downside,Stress,Commercial
8,scenario_net_price_usd_per_lb,3.408400268680078,committee_downside,Investment Committee Downside,Stress,Commercial
9,scenario_net_price_usd_per_lb,3.47891202514857,committee_downside,Investment Committee Downside,Stress,Commercial
10,scenario_net_price_usd_per_lb,3.5508601678811,committee_downside,Investment Committee Downside,Stress,Commercial
11,scenario_net_price_usd_per_lb,3.624273957324478,committee_downside,Investment Committee Downside,Stress,Commercial
12,scenario_net_price_usd_per_lb,3.6991832499864508,committee_downside,Investment Committee Downside,Stress,Commercial
13,scenario_net_price_usd_per_lb,3.7756185105779947,committee_downside,Investment Committee Downside,Stress,Commercial
14,scenario_net_price_usd_per_lb,3.853610824402935,committee_downside,Investment Committee Downside,Stress,Commercial
15,scenario_net_price_usd_per_lb,3.933191909999983,committee_downside,Investment Committee Downside,Stress,Commercial
1,copper_fine_lb,793507422.8767747,committee_downside,Investment Committee Downside,Stress,Production
2,copper_fine_lb,815906973.1991917,committee_downside,Investment Committee Downside,Stress,Production
3,copper_fine_lb,874154812.1155467,committee_downside,Investment Committee Downside,Stress,Production
4,copper_fine_lb,882398994.0059792,committee_downside,Investment Committee Downside,Stress,Production
5,copper_fine_lb,863284807.672962,committee_downside,Investment Committee Downside,Stress,Production
6,copper_fine_lb,839496192.8944435,committee_downside,Investment Committee Downside,Stress,Production
7,copper_fine_lb,815526036.9773397,committee_downside,Investment Committee Downside,Stress,Production
8,copper_fine_lb,791993241.8602692,committee_downside,Investment Committee Downside,Stress,Production
9,copper_fine_lb,768970717.6980294,committee_downside,Investment Committee Downside,Stress,Production
10,copper_fine_lb,746459064.4741982,committee_downside,Investment Committee Downside,Stress,Production
11,copper_fine_lb,724449531.3478878,committee_downside,Investment Committee Downside,Stress,Production
12,copper_fine_lb,702932303.1926601,committee_downside,Investment Committee Downside,Stress,Production
13,copper_fine_lb,681897587.0946717,committee_downside,Investment Committee Downside,Stress,Production
14,copper_fine_lb,661335752.2330061,committee_downside,Investment Committee Downside,Stress,Production
15,copper_fine_lb,641237345.397283,committee_downside,Investment Committee Downside,Stress,Production
1,gross_revenue_usd,2484421067.747608,committee_downside,Investment Committee Downside,Stress,Economics
2,gross_revenue_usd,2606591104.8201637,committee_downside,Investment Committee Downside,Stress,Economics
3,gross_revenue_usd,2849565676.369525,committee_downside,Investment Committee Downside,Stress,Economics
4,gross_revenue_usd,2935035624.735553,committee_downside,Investment Committee Downside,Stress,Economics
5,gross_revenue_usd,2929952132.044141,committee_downside,Investment Committee Downside,Stress,Economics
6,gross_revenue_usd,2907255576.9810443,committee_downside,Investment Committee Downside,Stress,Economics
7,gross_revenue_usd,2881776973.266372,committee_downside,Investment Committee Downside,Stress,Economics
8,gross_revenue_usd,2855630854.341606,committee_downside,Investment Committee Downside,Stress,Economics
9,gross_revenue_usd,2829100963.3591633,committee_downside,Investment Committee Downside,Stress,Economics
10,gross_revenue_usd,2802223009.8045344,committee_downside,Investment Committee Downside,Stress,Economics
11,gross_revenue_usd,2774999369.8140736,committee_downside,Investment Committee Downside,Stress,Economics
12,gross_revenue_usd,2747427931.160309,committee_downside,Investment Committee Downside,Stress,Economics
13,gross_revenue_usd,2719505962.7803445,committee_downside,Investment Committee Downside,Stress,Economics
14,gross_revenue_usd,2691230633.581374,committee_downside,Investment Committee Downside,Stress,Economics
15,gross_revenue_usd,2662599081.888036,committee_downside,Investment Committee Downside,Stress,Economics
1,payable_revenue_usd,2385044225.037704,committee_downside,Investment Committee Downside,Stress,Economics
2,payable_revenue_usd,2502327460.627357,committee_downside,Investment Committee Downside,Stress,Economics
3,payable_revenue_usd,2735583049.314744,committee_downside,Investment Committee Downside,Stress,Economics
4,payable_revenue_usd,2817634199.7461305,committee_downside,Investment Committee Downside,Stress,Economics
5,payable_revenue_usd,2812754046.762375,committee_downside,Investment Committee Downside,Stress,Economics
6,payable_revenue_usd,2790965353.9018025,committee_downside,Investment Committee Downside,Stress,Economics
7,payable_revenue_usd,2766505894.335717,committee_downside,Investment Committee Downside,Stress,Economics
8,payable_revenue_usd,2741405620.1679416,committee_downside,Investment Committee Downside,Stress,Economics
9,payable_revenue_usd,2715936924.8247967,committee_downside,Investment Committee Downside,Stress,Economics
10,payable_revenue_usd,2690134089.412353,committee_downside,Investment Committee Downside,Stress,Economics
11,payable_revenue_usd,2663999395.0215106,committee_downside,Investment Committee Downside,Stress,Economics
12,payable_revenue_usd,2637530813.9138966,committee_downside,Investment Committee Downside,Stress,Economics
13,payable_revenue_usd,2610725724.2691307,committee_downside,Investment Committee Downside,Stress,Economics
14,payable_revenue_usd,2583581408.238119,committee_downside,Investment Committee Downside,Stress,Economics
15,payable_revenue_usd,2556095118.612514,committee_downside,Investment Committee Downside,Stress,Economics
1,tcrc_usd,42055893.41246906,committee_downside,Investment Committee Downside,Stress,Commercial
2,tcrc_usd,43243069.57955716,committee_downside,Investment Committee Downside,Stress,Commercial
3,tcrc_usd,46330205.04212397,committee_downside,Investment Committee Downside,Stress,Commercial
4,tcrc_usd,46767146.68231689,committee_downside,Investment Committee Downside,Stress,Commercial
5,tcrc_usd,45754094.806666985,committee_downside,Investment Committee Downside,Stress,Commercial
6,tcrc_usd,44493298.2234055,committee_downside,Investment Committee Downside,Stress,Commercial
7,tcrc_usd,43222879.95979901,committee_downside,Investment Committee Downside,Stress,Commercial
8,tcrc_usd,41975641.81859427,committee_downside,Investment Committee Downside,Stress,Commercial
9,tcrc_usd,40755448.037995555,committee_downside,Investment Committee Downside,Stress,Commercial
10,tcrc_usd,39562330.417132504,committee_downside,Investment Committee Downside,Stress,Commercial
11,tcrc_usd,38395825.16143805,committee_downside,Investment Committee Downside,Stress,Commercial
12,tcrc_usd,37255412.069210984,committee_downside,Investment Committee Downside,Stress,Commercial
13,tcrc_usd,36140572.1160176,committee_downside,Investment Committee Downside,Stress,Commercial
14,tcrc_usd,35050794.86834932,committee_downside,Investment Committee Downside,Stress,Commercial
15,tcrc_usd,33985579.30605599,committee_downside,Investment Committee Downside,Stress,Commercial
1,revenue_usd,2342988331.625235,committee_downside,Investment Committee Downside,Stress,Economics
2,revenue_usd,2459084391.0478,committee_downside,Investment Committee Downside,Stress,Economics
3,revenue_usd,2689252844.27262,committee_downside,Investment Committee Downside,Stress,Economics
4,revenue_usd,2770867053.0638137,committee_downside,Investment Committee Downside,Stress,Economics
5,revenue_usd,2766999951.955708,committee_downside,Investment Committee Downside,Stress,Economics
6,revenue_usd,2746472055.678397,committee_downside,Investment Committee Downside,Stress,Economics
7,revenue_usd,2723283014.3759184,committee_downside,Investment Committee Downside,Stress,Economics
8,revenue_usd,2699429978.349347,committee_downside,Investment Committee Downside,Stress,Economics
9,revenue_usd,2675181476.7868013,committee_downside,Investment Committee Downside,Stress,Economics
10,revenue_usd,2650571758.9952207,committee_downside,Investment Committee Downside,Stress,Economics
11,revenue_usd,2625603569.8600726,committee_downside,Investment Committee Downside,Stress,Economics
12,revenue_usd,2600275401.8446856,committee_downside,Investment Committee Downside,Stress,Economics
13,revenue_usd,2574585152.153113,committee_downside,Investment Committee Downside,Stress,Economics
14,revenue_usd,2548530613.3697696,committee_downside,Investment Committee Downside,Stress,Economics
15,revenue_usd,2522109539.306458,committee_downside,Investment Committee Downside,Stress,Economics
1,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
2,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
3,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
4,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
5,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
6,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
7,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
8,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
9,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
10,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
11,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
12,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
13,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
14,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
15,unit_opex_usd_per_tonne,23.43,committee_downside,Investment Committee Downside,Stress,Economics
1,opex_usd,3264008794.5559907,committee_downside,Investment Committee Downside,Stress,Economics
2,opex_usd,3407255811.0744915,committee_downside,Investment Committee Downside,Stress,Economics
3,opex_usd,3706092188.9255085,committee_downside,Investment Committee Downside,Stress,Economics
4,opex_usd,3798014682.704756,committee_downside,Investment Committee Downside,Stress,Economics
5,opex_usd,3772328482.2124014,committee_downside,Investment Committee Downside,Stress,Economics
6,opex_usd,3724242098.2523704,committee_downside,Investment Committee Downside,Stress,Economics
7,opex_usd,3672998700.4269314,committee_downside,Investment Committee Downside,Stress,Economics
8,opex_usd,3621330719.7432737,committee_downside,Investment Committee Downside,Stress,Economics
9,opex_usd,3569606015.254958,committee_downside,Investment Committee Downside,Stress,Economics
10,opex_usd,3517873740.6457553,committee_downside,Investment Committee Downside,Stress,Economics
11,opex_usd,3466140456.083992,committee_downside,Investment Committee Downside,Stress,Economics
12,opex_usd,3414407036.811629,committee_downside,Investment Committee Downside,Stress,Economics
13,opex_usd,3362673599.575039,committee_downside,Investment Committee Downside,Stress,Economics
14,opex_usd,3310940159.9433722,committee_downside,Investment Committee Downside,Stress,Economics
15,opex_usd,3259206719.992456,committee_downside,Investment Committee Downside,Stress,Economics
1,ebitda_usd,-921020462.9307556,committee_downside,Investment Committee Downside,Stress,Economics
2,ebitda_usd,-948171420.0266914,committee_downside,Investment Committee Downside,Stress,Economics
3,ebitda_usd,-1016839344.6528883,committee_downside,Investment Committee Downside,Stress,Economics
4,ebitda_usd,-1027147629.6409421,committee_downside,Investment Committee Downside,Stress,Economics
5,ebitda_usd,-1005328530.2566934,committee_downside,Investment Committee Downside,Stress,Economics
6,ebitda_usd,-977770042.5739732,committee_downside,Investment Committee Downside,Stress,Economics
7,ebitda_usd,-949715686.051013,committee_downside,Investment Committee Downside,Stress,Economics
8,ebitda_usd,-921900741.3939266,committee_downside,Investment Committee Downside,Stress,Economics
9,ebitda_usd,-894424538.4681568,committee_downside,Investment Committee Downside,Stress,Economics
10,ebitda_usd,-867301981.6505346,committee_downside,Investment Committee Downside,Stress,Economics
11,ebitda_usd,-840536886.2239194,committee_downside,Investment Committee Downside,Stress,Economics
12,ebitda_usd,-814131634.9669433,committee_downside,Investment Committee Downside,Stress,Economics
13,ebitda_usd,-788088447.421926,committee_downside,Investment Committee Downside,Stress,Economics
14,ebitda_usd,-762409546.5736027,committee_downside,Investment Committee Downside,Stress,Economics
15,ebitda_usd,-737097180.685998,committee_downside,Investment Committee Downside,Stress,Economics
1,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
2,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
3,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
4,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
5,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
6,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
7,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
8,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
9,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
10,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
11,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
12,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
13,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
14,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
