year,metric,value,scenario_id,scenario_name,scenario_category,category
14,expanded_tonnes,141311999.99758312,committee_downside,Investment Committee Downside,Stress,Operations
15,expanded_tonnes,139103999.99967802,committee_downside,Investment Committee Downside,Stress,Operations
1,scenario_price_usd_per_lb,3.1309361401316327,committee_downside,Investment Committee Downside,Stress,Market
2,scenario_price_usd_per_lb,3.194716052737795,committee_downside,Investment Committee Downside,Stress,Market
3,scenario_price_usd_per_lb,3.259795218049851,committee_downside,Investment Committee Downside,Stress,Market
4,scenario_price_usd_per_lb,3.3262001029838717,committee_downside,Investment Committee Downside,Stress,Market
5,scenario_price_usd_per_lb,3.3939577136101926,committee_downside,Investment Committee Downside,Stress,Market
6,scenario_price_usd_per_lb,3.463095606136473,committee_downside,Investment Committee Downside,Stress,Market
7,scenario_price_usd_per_lb,3.5336418981144626,committee_downside,Investment Committee Downside,Stress,Market
8,scenario_price_usd_per_lb,3.605625279875081,committee_downside,Investment Committee Downside,Stress,Market
9,scenario_price_usd_per_lb,3.6790750261964273,committee_downside,Investment Committee Downside,Stress,Market
10,scenario_price_usd_per_lb,3.754021008209479,committee_downside,Investment Committee Downside,Stress,Market
11,scenario_price_usd_per_lb,3.8304937055463313,committee_downside,Investment Committee Downside,Stress,Market
12,scenario_price_usd_per_lb,3.908524218735886,committee_downside,Investment Committee Downside,Stress,Market
13,scenario_price_usd_per_lb,3.988144281852078,committee_downside,Investment Committee Downside,Stress,Market
14,scenario_price_usd_per_lb,4.069386275419724,committee_downside,Investment Committee Downside,Stress,Market
15,scenario_price_usd_per_lb,4.152283239583316,committee_downside,Investment Committee Downside,Stress,Market
1,scenario_grade,0.00323,committee_downside,Investment Committee Downside,Stress,Geology
2,scenario_grade,0.00318155,committee_downside,Investment Committee Downside,Stress,Geology
3,scenario_grade,0.0031338267499999998,committee_downside,Investment Committee Downside,Stress,Geology
4,scenario_grade,0.00308681934875,committee_downside,Investment Committee Downside,Stress,Geology
5,scenario_grade,0.00304051705851875,committee_downside,Investment Committee Downside,Stress,Geology
6,scenario_grade,0.0029949093026409683,committee_downside,Investment Committee Downside,Stress,Geology
7,scenario_grade,0.002949985663101354,committee_downside,Investment Committee Downside,Stress,Geology
8,scenario_grade,0.0029057358781548336,committee_downside,Investment Committee Downside,Stress,Geology
9,scenario_grade,0.002862149839982511,committee_downside,Investment Committee Downside,Stress,Geology
10,scenario_grade,0.0028192175923827736,committee_downside,Investment Committee Downside,Stress,Geology
11,scenario_grade,0.002776929328497032,committee_downside,Investment Committee Downside,Stress,Geology
12,scenario_grade,0.0027352753885695764,committee_downside,Investment Committee Downside,Stress,Geology
13,scenario_grade,0.0026942462577410325,committee_downside,Investment Committee Downside,Stress,Geology
14,scenario_grade,0.002653832563874917,committee_downside,Investment Committee Downside,Stress,Geology
15,scenario_grade,0.0026140250754167933,committee_downside,Investment Committee Downside,Stress,Geology
1,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
2,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
3,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
4,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
5,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
6,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
7,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
8,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
9,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
10,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
11,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
12,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
13,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
14,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
15,scenario_recovery,0.7999,committee_downside,Investment Committee Downside,Stress,Metallurgy
1,scenario_net_price_usd_per_lb,2.9526986945263674,committee_downside,Investment Committee Downside,Stress,Commercial
2,scenario_net_price_usd_per_lb,3.013927410628283,committee_downside,Investment Committee Downside,Stress,Commercial
3,scenario_net_price_usd_per_lb,3.076403409327857,committee_downside,Investment Committee Downside,Stress,Commercial
4,scenario_net_price_usd_per_lb,3.1401520988645166,committee_downside,Investment Committee Downside,Stress,Commercial
5,scenario_net_price_usd_per_lb,3.205199405065785,committee_downside,Investment Committee Downside,Stress,Commercial
6,scenario_net_price_usd_per_lb,3.271571781891014,committee_downside,Investment Committee Downside,Stress,Commercial
7,scenario_net_price_usd_per_lb,3.339296222189884,committee_downside,Investment Committee Downside,Stress,Commercial
8,scenario_net_price_usd_per_lb,3.408400268680078,committee_downside,Investment Committee Downside,Stress,Commercial
9,scenario_net_price_usd_per_lb,3.47891202514857,committee_downside,Investment Committee Downside,Stress,Commercial
10,scenario_net_price_usd_per_lb,3.5508601678811,committee_downside,Investment Committee Downside,Stress,Commercial
11,scenario_net_price_usd_per_lb,3.624273957324478,committee_downside,Investment Committee Downside,Stress,Commercial
12,scenario_net_price_usd_per_lb,3.6991832499864508,committee_downside,Investment Committee Downside,Stress,Commercial
13,scenario_net_price_usd_per_lb,3.7756185105779947,committee_downside,Investment Committee Downside,Stress,Commercial
14,scenario_net_price_usd_per_lb,3.853610824402935,committee_downside,Investment Committee Downside,Stress,Commercial
15,scenario_net_price_usd_per_lb,3.933191909999983,committee_downside,Investment Committee Downside,Stress,Commercial
1,copper_fine_lb,793507422.8767747,committee_downside,Investment Committee Downside,Stress,Production
2,copper_fine_lb,815906973.1991917,committee_downside,Investment Committee Downside,Stress,Production
3,copper_fine_lb,874154812.1155467,committee_downside,Investment Committee Downside,Stress,Production
4,copper_fine_lb,882398994.0059792,committee_downside,Investment Committee Downside,Stress,Production
5,copper_fine_lb,863284807.672962,committee_downside,Investment Committee Downside,Stress,Production
6,copper_fine_lb,839496192.8944435,committee_downside,Investment Committee Downside,Stress,Production
7,copper_fine_lb,815526036.9773397,committee_downside,Investment Committee Downside,Stress,Production
8,copper_fine_lb,791993241.8602692,committee_downside,Investment Committee Downside,Stress,Production
9,copper_fine_lb,768970717.6980294,committee_downside,Investment Committee Downside,Stress,Production
10,copper_fine_lb,746459064.4741982,committee_downside,Investment Committee Downside,Stress,Production
11,copper_fine_lb,724449531.3478878,committee_downside,Investment Committee Downside,Stress,Production
12,copper_fine_lb,702932303.1926601,committee_downside,Investment Committee Downside,Stress,Production
13,copper_fine_lb,681897587.0946717,committee_downside,Investment Committee Downside,Stress,Production
14,copper_fine_lb,661335752.2330061,committee_downside,Investment Committee Downside,Stress,Production
15,copper_fine_lb,641237345.397283,committee_downside,Investment Committee Downside,Stress,Production
1,revenue_usd,2342988331.6252346,committee_downside,Investment Committee Downside,Stress,Economics
2,revenue_usd,2459084391.0478,committee_downside,Investment Committee Downside,Stress,Economics
3,revenue_usd,2689252844.27262,committee_downside,Investment Committee Downside,Stress,Economics
4,revenue_usd,2770867053.0638137,committee_downside,Investment Committee Downside,Stress,Economics
5,revenue_usd,2766999951.955708,committee_downside,Investment Committee Downside,Stress,Economics
6,revenue_usd,2746472055.6783967,committee_downside,Investment Committee Downside,Stress,Economics
7,revenue_usd,2723283014.375918,committee_downside,Investment Committee Downside,Stress,Economics
8,revenue_usd,2699429978.3493476,committee_downside,Investment Committee Downside,Stress,Economics
9,revenue_usd,2675181476.786801,committee_downside,Investment Committee Downside,Stress,Economics
10,revenue_usd,2650571758.99522,committee_downside,Investment Committee Downside,Stress,Economics
11,revenue_usd,2625603569.8600726,committee_downside,Investment Committee Downside,Stress,Economics
12,revenue_usd,2600275401.8446856,committee_downside,Investment Committee Downside,Stress,Economics
13,revenue_usd,2574585152.153113,committee_downside,Investment Committee Downside,Stress,Economics
14,revenue_usd,2548530613.36977,committee_downside,Investment Committee Downside,Stress,Economics
15,revenue_usd,2522109539.306458,committee_downside,Investment Committee Downside,Stress,Economics
1,opex_usd,3264008794.5559907,committee_downside,Investment Committee Downside,Stress,Economics
2,opex_usd,3407255811.0744915,committee_downside,Investment Committee Downside,Stress,Economics
3,opex_usd,3706092188.925508,committee_downside,Investment Committee Downside,Stress,Economics
4,opex_usd,3798014682.7047553,committee_downside,Investment Committee Downside,Stress,Economics
5,opex_usd,3772328482.2124014,committee_downside,Investment Committee Downside,Stress,Economics
6,opex_usd,3724242098.2523704,committee_downside,Investment Committee Downside,Stress,Economics
7,opex_usd,3672998700.4269314,committee_downside,Investment Committee Downside,Stress,Economics
8,opex_usd,3621330719.7432737,committee_downside,Investment Committee Downside,Stress,Economics
9,opex_usd,3569606015.254958,committee_downside,Investment Committee Downside,Stress,Economics
10,opex_usd,3517873740.6457553,committee_downside,Investment Committee Downside,Stress,Economics
11,opex_usd,3466140456.0839915,committee_downside,Investment Committee Downside,Stress,Economics
12,opex_usd,3414407036.811629,committee_downside,Investment Committee Downside,Stress,Economics
13,opex_usd,3362673599.575039,committee_downside,Investment Committee Downside,Stress,Economics
14,opex_usd,3310940159.9433722,committee_downside,Investment Committee Downside,Stress,Economics
15,opex_usd,3259206719.9924555,committee_downside,Investment Committee Downside,Stress,Economics
1,ebitda_usd,-921020462.9307561,committee_downside,Investment Committee Downside,Stress,Economics
2,ebitda_usd,-948171420.0266914,committee_downside,Investment Committee Downside,Stress,Economics
3,ebitda_usd,-1016839344.6528878,committee_downside,Investment Committee Downside,Stress,Economics
4,ebitda_usd,-1027147629.6409416,committee_downside,Investment Committee Downside,Stress,Economics
5,ebitda_usd,-1005328530.2566934,committee_downside,Investment Committee Downside,Stress,Economics
6,ebitda_usd,-977770042.5739737,committee_downside,Investment Committee Downside,Stress,Economics
7,ebitda_usd,-949715686.0510135,committee_downside,Investment Committee Downside,Stress,Economics
8,ebitda_usd,-921900741.3939261,committee_downside,Investment Committee Downside,Stress,Economics
9,ebitda_usd,-894424538.4681573,committee_downside,Investment Committee Downside,Stress,Economics
10,ebitda_usd,-867301981.6505351,committee_downside,Investment Committee Downside,Stress,Economics
11,ebitda_usd,-840536886.2239189,committee_downside,Investment Committee Downside,Stress,Economics
12,ebitda_usd,-814131634.9669433,committee_downside,Investment Committee Downside,Stress,Economics
13,ebitda_usd,-788088447.421926,committee_downside,Investment Committee Downside,Stress,Economics
14,ebitda_usd,-762409546.5736022,committee_downside,Investment Committee Downside,Stress,Economics
15,ebitda_usd,-737097180.6859975,committee_downside,Investment Committee Downside,Stress,Economics
1,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
2,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
3,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
4,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
5,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
6,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
7,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
8,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
9,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
10,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
11,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
12,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
13,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
14,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
15,taxes_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
1,operating_cash_flow_usd,-921020462.9307561,committee_downside,Investment Committee Downside,Stress,Cash Flow
2,operating_cash_flow_usd,-948171420.0266914,committee_downside,Investment Committee Downside,Stress,Cash Flow
3,operating_cash_flow_usd,-1016839344.6528878,committee_downside,Investment Committee Downside,Stress,Cash Flow
4,operating_cash_flow_usd,-1027147629.6409416,committee_downside,Investment Committee Downside,Stress,Cash Flow
5,operating_cash_flow_usd,-1005328530.2566934,committee_downside,Investment Committee Downside,Stress,Cash Flow
6,operating_cash_flow_usd,-977770042.5739737,committee_downside,Investment Committee Downside,Stress,Cash Flow
7,operating_cash_flow_usd,-949715686.0510135,committee_downside,Investment Committee Downside,Stress,Cash Flow
8,operating_cash_flow_usd,-921900741.3939261,committee_downside,Investment Committee Downside,Stress,Cash Flow
9,operating_cash_flow_usd,-894424538.4681573,committee_downside,Investment Committee Downside,Stress,Cash Flow
10,operating_cash_flow_usd,-867301981.6505351,committee_downside,Investment Committee Downside,Stress,Cash Flow
11,operating_cash_flow_usd,-840536886.2239189,committee_downside,Investment Committee Downside,Stress,Cash Flow
12,operating_cash_flow_usd,-814131634.9669433,committee_downside,Investment Committee Downside,Stress,Cash Flow
13,operating_cash_flow_usd,-788088447.421926,committee_downside,Investment Committee Downside,Stress,Cash Flow
14,operating_cash_flow_usd,-762409546.5736022,committee_downside,Investment Committee Downside,Stress,Cash Flow
15,operating_cash_flow_usd,-737097180.6859975,committee_downside,Investment Committee Downside,Stress,Cash Flow
1,capex_usd,333500000.0,committee_downside,Investment Committee Downside,Stress,Investment
2,capex_usd,206999999.99999997,committee_downside,Investment Committee Downside,Stress,Investment
3,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
4,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
5,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
6,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
7,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
8,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
9,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
10,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
11,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
12,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
13,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
14,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
15,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
1,working_capital_delta_usd,164009183.21376643,committee_downside,Investment Committee Downside,Stress,Working Capital
2,working_capital_delta_usd,8126724.159579605,committee_downside,Investment Committee Downside,Stress,Working Capital
3,working_capital_delta_usd,16111791.725737393,committee_downside,Investment Committee Downside,Stress,Working Capital
4,working_capital_delta_usd,5712994.615383565,committee_downside,Investment Committee Downside,Stress,Working Capital
5,working_capital_delta_usd,-270697.07756739855,committee_downside,Investment Committee Downside,Stress,Working Capital
6,working_capital_delta_usd,-1436952.739411801,committee_downside,Investment Committee Downside,Stress,Working Capital
7,working_capital_delta_usd,-1623232.8911735117,committee_downside,Investment Committee Downside,Stress,Working Capital
8,working_capital_delta_usd,-1669712.521859914,committee_downside,Investment Committee Downside,Stress,Working Capital
9,working_capital_delta_usd,-1697395.1093782783,committee_downside,Investment Committee Downside,Stress,Working Capital
10,working_capital_delta_usd,-1722680.245410651,committee_downside,Investment Committee Downside,Stress,Working Capital
11,working_capital_delta_usd,-1747773.2394603193,committee_downside,Investment Committee Downside,Stress,Working Capital
12,working_capital_delta_usd,-1772971.761077106,committee_downside,Investment Committee Downside,Stress,Working Capital
13,working_capital_delta_usd,-1798317.478410095,committee_downside,Investment Committee Downside,Stress,Working Capital
14,working_capital_delta_usd,-1823817.7148340046,committee_downside,Investment Committee Downside,Stress,Working Capital
15,working_capital_delta_usd,-176547667.7514521,committee_downside,Investment Committee Downside,Stress,Working Capital
1,free_cash_flow_usd,-1418529646.1445224,committee_downside,Investment Committee Downside,Stress,Cash Flow
2,free_cash_flow_usd,-1163298144.186271,committee_downside,Investment Committee Downside,Stress,Cash Flow
3,free_cash_flow_usd,-1044451136.3786252,committee_downside,Investment Committee Downside,Stress,Cash Flow
4,free_cash_flow_usd,-1044360624.2563252,committee_downside,Investment Committee Downside,Stress,Cash Flow
5,free_cash_flow_usd,-1016557833.179126,committee_downside,Investment Committee Downside,Stress,Cash Flow
6,free_cash_flow_usd,-987833089.8345618,committee_downside,Investment Committee Downside,Stress,Cash Flow
7,free_cash_flow_usd,-959592453.15984,committee_downside,Investment Committee Downside,Stress,Cash Flow
8,free_cash_flow_usd,-931731028.8720663,committee_downside,Investment Committee Downside,Stress,Cash Flow
9,free_cash_flow_usd,-904227143.358779,committee_downside,Investment Committee Downside,Stress,Cash Flow
10,free_cash_flow_usd,-877079301.4051244,committee_downside,Investment Committee Downside,Stress,Cash Flow
11,free_cash_flow_usd,-850289112.9844586,committee_downside,Investment Committee Downside,Stress,Cash Flow
12,free_cash_flow_usd,-823858663.2058661,committee_downside,Investment Committee Downside,Stress,Cash Flow
13,free_cash_flow_usd,-797790129.9435159,committee_downside,Investment Committee Downside,Stress,Cash Flow
14,free_cash_flow_usd,-772085728.8587682,committee_downside,Investment Committee Downside,Stress,Cash Flow
15,free_cash_flow_usd,-572049512.9345454,committee_downside,Investment Committee Downside,Stress,Cash Flow
1,discounted_fcf_usd,-1272223897.887464,committee_downside,Investment Committee Downside,Stress,Valuation
2,discounted_fcf_usd,-935710063.8953295,committee_downside,Investment Committee Downside,Stress,Valuation
3,discounted_fcf_usd,-753465765.7083457,committee_downside,Investment Committee Downside,Stress,Valuation
4,discounted_fcf_usd,-675695489.1251986,committee_downside,Investment Committee Downside,Stress,Valuation
5,discounted_fcf_usd,-589871962.8972825,committee_downside,Investment Committee Downside,Stress,Valuation
6,discounted_fcf_usd,-514084329.1999745,committee_downside,Investment Committee Downside,Stress,Valuation
7,discounted_fcf_usd,-447881116.38228965,committee_downside,Investment Committee Downside,Stress,Valuation
8,discounted_fcf_usd,-390024258.35765976,committee_downside,Investment Committee Downside,Stress,Valuation
9,discounted_fcf_usd,-339471823.4842402,committee_downside,Investment Committee Downside,Stress,Valuation
10,discounted_fcf_usd,-295318183.3349951,committee_downside,Investment Committee Downside,Stress,Valuation
11,discounted_fcf_usd,-256769288.22957405,committee_downside,Investment Committee Downside,Stress,Valuation
12,discounted_fcf_usd,-223128118.97078472,committee_downside,Investment Committee Downside,Stress,Valuation
13,discounted_fcf_usd,-193782869.70701462,committee_downside,Investment Committee Downside,Stress,Valuation
14,discounted_fcf_usd,-168196665.51783204,committee_downside,Investment Committee Downside,Stress,Valuation
15,discounted_fcf_usd,-111766231.92006709,committee_downside,Investment Committee Downside,Stress,Valuation
